timestamp,lat,lon,roll_deg,pitch_deg,yaw_deg,accel_x,accel_y,accel_z
1775213283.157451,27.9147357,78.0765865,-4.108326769250935,-7.138406578951454,-33.13174160701987,-0.11772,1.42245,-8.56413
1775213283.592352,27.9147382,78.0765874,-7.130810554820753,-9.02734064392173,-26.03694407837165,-0.41202000000000005,1.1183400000000001,-7.32807
1775213284.12204,27.9147428,78.0765918,1.7564853844629176,-8.112345450818374,-17.593529113199004,-1.5597900000000002,2.21706,-11.00682
1775213284.5775208,27.9147463,78.0765949,7.7617569633634975,0.3702158097672755,-4.981000829596423,-0.1962,-1.63827,-9.69228
1775213285.1334348,27.9147506,78.0766014,11.429259481600402,-10.086275243593937,10.657317478021085,-1.8540900000000002,-1.9816200000000002,-7.53408
1775213285.5794199,27.9147518,78.0766052,14.73068264334484,-14.808946365949431,36.37403923621409,-7.09263,-1.75599,-11.05587
1775213286.1589289,27.9147524,78.0766073,8.278847533536714,-7.109649774998408,45.73590290888918,-5.06196,-2.4721200000000003,-11.45808
1775213286.576916,27.914751,78.0766097,1.6379544950499278,-3.988422371484538,50.93155950862618,-0.23544,-0.08829000000000001,-10.329930000000001
1775213287.1160378,27.9147448,78.0766165,1.732210038379046,-3.875460861009459,50.51664942221,-0.5984100000000001,-0.31392000000000003,-9.84924
1775213287.5765362,27.9147414,78.0766195,1.8509501023353674,-3.8278988387240753,50.0355548027364,-0.60822,-0.31392000000000003,-9.859050000000002
1775213288.132758,27.9147386,78.0766219,1.8872700601337333,-3.757802314819527,49.75015534826742,-0.5984100000000001,-0.30411,-9.84924
1775213288.582758,27.9147375,78.076624,1.902970530601477,-3.605866891166709,49.74182251748,-0.60822,-0.30411,-9.859050000000002
1775213289.161515,27.9147362,78.0766267,1.871237258274186,-3.507701491424582,49.53003542679083,-0.5984100000000001,-0.30411,-9.859050000000002
1775213289.5719838,27.9147362,78.0766272,1.8251768103891473,-3.410689753321952,49.36939962279588,-0.5984100000000001,-0.30411,-9.84924
1775213290.116062,27.9147364,78.0766273,1.7075536958055346,-3.3236688744277583,49.33601024303828,-0.60822,-0.2943,-9.859050000000002
1775213290.57282,27.9147366,78.0766276,1.6016102047026437,-3.2335487971976713,48.936201704877,-0.5984100000000001,-0.30411,-9.859050000000002
1775213291.1320739,27.9147374,78.0766266,1.4849610324059925,-3.1618439771869964,48.47295778479922,-0.5984100000000001,-0.30411,-9.84924
1775213291.581621,27.9147372,78.0766267,1.40845885827703,-3.1146243181337594,48.026321469688334,-0.5984100000000001,-0.30411,-9.859050000000002
1775213292.1026182,27.9147376,78.0766276,1.348554684161433,-3.094414215266515,48.00310907179404,-0.60822,-0.2943,-9.859050000000002
1775213292.5925171,27.9147379,78.076629,1.3121738949907717,-3.089988466127758,47.63342166787252,-0.60822,-0.31392000000000003,-9.859050000000002
1775213293.116065,27.9147393,78.0766295,1.2534635098760463,-3.0809969489722597,47.29890973817656,-0.6180300000000001,-0.30411,-9.859050000000002
1775213293.572909,27.9147397,78.0766294,1.1770157638170322,-3.065526783945592,46.99611379189155,-0.60822,-0.31392000000000003,-9.859050000000002
1775213294.074146,27.914739,78.0766298,1.1477486166669393,-3.0690904351450463,47.01518709514882,-0.5984100000000001,-0.2943,-9.859050000000002
1775213294.590963,27.9147386,78.0766296,1.1024610473751697,-3.0771223107221584,46.99050279148839,-0.5984100000000001,-0.2943,-9.84924
1775213295.091263,27.9147396,78.0766298,1.0590285147732934,-3.0972997567474336,46.52700956950591,-0.60822,-0.28449,-9.84924
1775213295.582478,27.9147395,78.0766296,1.0333969492523511,-3.09997185481679,46.1494606178497,-0.60822,-0.30411,-9.86886
1775213296.113287,27.914739,78.0766302,1.0223988505847497,-3.1041611086555347,45.82339421706246,-0.60822,-0.2943,-9.859050000000002
1775213296.572503,27.9147393,78.0766303,1.014761418432206,-3.109715973441459,45.45270960552212,-0.5984100000000001,-0.30411,-9.84924
1775213297.1395168,27.9147387,78.0766315,1.0181423620713623,-3.132427206205398,45.11244324145042,-0.60822,-0.30411,-9.859050000000002
1775213297.581156,27.9147384,78.0766322,32.39209359161001,-3.744499240750458,15.074661215230437,-0.7063200000000001,-6.56289,-10.75176
1775213298.09726,27.9147384,78.0766303,2.4891723698914676,-19.792914912740226,19.434254849233685,0.11772,-2.6388900000000004,-6.24897
1775213298.596929,27.9147425,78.0766279,3.9295457139522054,-6.471852686718141,-0.7448574753950136,-0.46107000000000004,-0.2943,-9.80019
1775213299.116259,27.9147447,78.0766261,-3.777704205400475,-13.350989553644142,11.587148695775355,-0.48069,-0.83385,-8.62299
1775213299.570903,27.9147457,78.0766266,-3.9501716045851745,-12.81818613328531,18.54437511548211,-3.8847600000000004,-0.20601000000000003,-10.663470000000002
1775213300.075588,27.914748,78.0766245,-6.606865462928606,-12.243678431628028,14.224815781525248,-2.9233800000000003,3.38445,-10.09449
1775213300.570094,27.9147491,78.0766236,0.8165733944630896,20.03368932626693,32.61604524921098,4.09077,0.38259000000000004,-6.62175
1775213301.0928278,27.9147502,78.0766255,-2.0633128499055227,-2.0465056753488255,22.36270528606582,-0.11772,-0.10791,-9.7119
1775213301.59825,27.9147499,78.0766301,-3.5607150718846934,-2.9401622902680047,33.8676125278187,0.30411,-0.14715,-7.857810000000001
1775213302.1110919,27.9147487,78.0766365,-10.40588540806822,-4.195250317949457,18.81406001221819,1.10853,0.8240400000000001,-7.4556000000000004
1775213302.576756,27.9147478,78.0766424,-2.5622705484928248,-3.050583397258662,13.608942746707074,2.67813,2.60946,-13.55742
1775213303.0793972,27.9147461,78.0766506,-9.29913180024311,1.7872509043621823,13.011296925462728,-1.09872,0.20601000000000003,-8.632800000000001
1775213303.5726862,27.9147464,78.0766517,-8.443871734073392,-7.624012538371851,21.879757977779853,-1.95219,3.51198,-10.045440000000001
1775213304.090494,27.9147473,78.0766574,-10.569431726423238,-10.642085302398309,28.417229145627953,-4.738230000000001,1.74618,-12.46851
1775213304.5731719,27.9147486,78.0766618,-14.12343016103287,-12.65288018744537,18.940589266592674,-2.53098,3.32559,-11.17359
1775213305.1160278,27.9147488,78.07667,-6.616732951845159,-3.5273805470838577,31.12398700992711,0.6278400000000001,-0.51012,-8.84862
1775213305.5747578,27.9147481,78.0766746,-16.573097143651808,-13.591515519039786,19.24985340202168,0.6180300000000001,1.43226,-10.4967
1775213306.073628,27.9147496,78.0766819,-2.8418240013625113,1.7893548160699577,32.8748103810115,-0.009810000000000001,1.03005,-6.98472
1775213306.5751839,27.9147488,78.0766861,-15.369491453395915,-18.980366580771538,13.154917874461525,0.72594,1.9423800000000002,-8.42679
1775213307.099225,27.9147496,78.0766929,-8.054743904226719,-1.6981242994912147,33.807322448015,-0.9221400000000001,1.10853,-7.377120000000001
1775213307.597582,27.9147485,78.0766991,-13.517832292047336,-8.5675604835268,19.132240959608648,-1.4616900000000002,2.37402,-8.99577
1775213308.117151,27.9147464,78.0767055,-9.054745924192762,-0.357458350419014,21.162229529997088,0.57879,2.12877,-9.68247
1775213308.5789518,27.9147454,78.0767107,-9.745487223824382,-3.057389040436345,8.983452409636168,-2.8056600000000005,2.36421,-13.655520000000001
1775213309.078924,27.9147449,78.0767177,-9.050617928613136,-1.676321908773711,11.260677606279794,1.4715,0.9711900000000001,-11.86029
1775213309.59935,27.9147457,78.076724,-2.417343539258675,3.896690369610328,16.311763860723364,-0.8829000000000001,0.52974,-10.977390000000002
1775213310.096967,27.9147471,78.076732,-1.837976158006928,-7.268938324179568,6.630324174519838,-1.34397,0.7063200000000001,-12.390030000000001
1775213310.599647,27.9147472,78.0767384,-4.952337086970819,0.737162893769024,14.595798360068136,0.5199300000000001,-0.95157,-6.85719
1775213311.112052,27.9147458,78.076746,-6.778022319566309,-3.8349638156468076,4.63410021740653,0.77499,1.22625,-8.47584
1775213311.570446,27.9147454,78.076752,-4.144078540687721,1.4737386047128385,11.506549902248267,-1.95219,1.15758,-7.67142
1775213312.077024,27.9147454,78.0767599,-11.871303348268103,-7.474913777658704,15.174149750680844,1.67751,1.08891,-7.75971
1775213312.572544,27.9147453,78.0767656,-5.027624554644577,0.8843951985697593,21.043575483735626,0.27468,1.69713,-9.96696
1775213313.096842,27.9147439,78.0767742,-3.5219080714547966,-4.879300593515404,17.570113517176907,-2.66832,-0.16677,-10.57518
1775213313.571795,27.9147442,78.076778,-4.828155710123525,-10.543909870815838,16.654456649497707,-2.6487000000000003,2.19744,-9.94734
1775213314.1113238,27.9147436,78.076786,-1.2579767708135439,-10.33410182743868,2.2562844769786006,-3.58065,0.3924,-9.98658
1775213314.5801768,27.9147429,78.076789,12.001029131174155,2.0064692408683262,31.482445582853135,-3.08034,0.6376499999999999,-7.435980000000001
1775213315.078919,27.914742,78.0767933,15.889359349240388,-10.908020425280048,72.28764859028846,-1.67751,-4.34583,-13.223880000000001
1775213315.5735822,27.9147402,78.0767951,-1.2625738082900797,-8.082956000593455,76.79022540437674,0.87309,0.67689,-5.886
1775213316.098149,27.914741,78.0767962,-0.9904962109103836,-6.798522705473279,67.83569030813912,0.51012,5.140440000000001,-11.31093
1775213316.577888,27.914742,78.0767972,-1.3535041167104596,-7.5089315348199515,68.83147724761362,-0.9319500000000001,-0.16677,-9.486270000000001
1775213317.113467,27.914742,78.0768013,-1.3383457925080855,-7.71120502576894,68.6603127070131,-1.3243500000000001,-0.009810000000000001,-9.79038
1775213317.578804,27.9147425,78.0768027,-1.5048046529355836,-7.686903212702036,68.95733714344944,-1.33416,-0.019620000000000002,-9.780569999999999
1775213318.0771909,27.9147433,78.076805,-1.643389938247083,-7.671420027627263,69.05717401854751,-1.3243500000000001,-0.009810000000000001,-9.79038
1775213318.5770948,27.9147439,78.076805,-1.7434580792815877,-7.577937789778237,69.01698518547117,-1.3243500000000001,-0.009810000000000001,-9.780569999999999
1775213319.091069,27.9147455,78.0768051,-1.847023170449433,-7.540241975748937,68.87846211891413,-1.3243500000000001,-0.019620000000000002,-9.81
1775213319.577738,27.9147459,78.0768049,-1.885177247483359,-7.510276228312798,68.9781418996613,-1.31454,-0.02943,-9.780569999999999
1775213320.111307,27.9147464,78.0768049,-1.8841813205250066,-7.502587142854656,68.8706142315578,-1.30473,-0.019620000000000002,-9.79038
1775213320.5702689,27.9147468,78.0768045,-1.8669274089079082,-7.4820094904327,68.75777950646918,-1.31454,-0.019620000000000002,-9.780569999999999
1775213321.072952,27.9147475,78.0768043,-1.8296271055202338,-7.451082393870883,68.79509282990496,-1.30473,-0.019620000000000002,-9.780569999999999
1775213321.577132,27.914748,78.0768043,-1.7726080459987326,-7.423204122999829,68.93212691522292,-1.29492,-0.02943,-9.79038
1775213322.097058,27.9147489,78.0768035,-1.7216840765378216,-7.390879398979098,69.01462194001834,-1.30473,-0.02943,-9.780569999999999
1775213322.570451,27.9147493,78.0768033,-1.6500043361280055,-7.381498987927731,68.83600566303333,-1.31454,-0.009810000000000001,-9.780569999999999
1775213323.112323,27.9147498,78.0768023,-1.572193006834222,-7.368849477584868,68.81021486872737,-1.30473,-0.009810000000000001,-9.79038
1775213323.574795,27.9147508,78.076802,-1.740283321978001,-7.520067304488012,68.84072532374982,-1.33416,0.009810000000000001,-9.770760000000001
1775213324.073828,27.9147466,78.0768031,3.4594167497476462,-6.461175820384941,66.70280781164412,-1.10853,-0.43164,-9.98658
1775213324.5693061,27.9147461,78.0768025,8.494187176367937,-5.142381551097723,64.52190791909155,-1.1772,-0.41202000000000005,-9.24102
1775213325.088415,27.9147455,78.076802,9.424931931923698,-8.837113899121352,65.31772058004641,-1.5597900000000002,-2.01105,-9.721710000000002
1775213325.575608,27.9147444,78.0768014,-3.659561142666295,0.07845032550714998,52.93945070950234,-0.22563000000000002,0.6867000000000001,-13.940010000000001
1775213326.110881,27.9147423,78.0768016,-33.503887879042594,10.585147991703437,57.222655507828165,2.09934,4.4733600000000004,-4.532220000000001
1775213326.568213,27.9147403,78.0768011,-30.770340305271358,-2.778261193729315,80.98234963012045,-1.65789,7.02396,-7.67142
1775213327.076624,27.9147337,78.0767995,-13.323315334674543,1.7223215252864543,93.45251286575787,-2.13858,3.75723,-10.91853
1775213327.5928042,27.9147296,78.0767985,-15.937851984800187,-5.0893425708716356,115.16663363352303,-1.69713,1.54998,-12.56661
1775213328.09056,27.914721,78.0767971,-17.440051347454233,-6.430915094154023,133.77353059312014,-4.57146,2.68794,-8.740710000000002
1775213328.574665,27.9147168,78.0767964,-30.791363627536658,-6.753701723479186,115.74247322206847,-1.03005,6.9651000000000005,-11.76219
1775213329.108479,27.914709,78.0767973,-9.389510570888012,5.072139031899666,142.44777521638798,-2.16801,2.1483900000000005,-8.18154
1775213329.572586,27.9147052,78.0767965,-11.790633691528376,-15.994540847364,96.95956228756013,1.79523,1.08891,-11.46789
1775213330.073913,27.9147008,78.076797,-10.821622801147619,3.1257099286001018,120.05853806049123,-0.33354,0.5591700000000001,-6.454980000000001
1775213330.56775,27.9146967,78.0767968,-17.445769923336826,-7.467057352565896,109.93542589915613,4.10058,1.24587,-6.749280000000001
1775213331.09314,27.9146891,78.0767981,-15.952501033022571,3.249076378502049,120.83213894626522,-2.7173700000000003,1.2851100000000002,-6.817950000000001
1775213331.5774841,27.9146841,78.0767993,-22.468632982356258,-9.439214711251841,93.60002446126263,-0.46107000000000004,3.00186,-6.523650000000001
1775213332.1089869,27.9146775,78.0768003,-15.808664079291272,-1.8163050349875354,102.40368750892385,-1.54017,3.5512200000000003,-8.7309
1775213332.567987,27.9146716,78.0768004,-13.564438941622564,-18.487757969904585,95.58646886814496,-5.15025,5.24835,-11.14416
1775213333.0699809,27.9146668,78.0767995,-11.325601969435349,-13.233090243285966,95.39017606158797,-4.208489999999999,4.72842,-12.89034
1775213333.575867,27.9146623,78.0767991,-5.5616369184865,-1.07795518240681,104.52991173717048,-2.30535,0.18639000000000003,-12.066300000000002
1775213334.088259,27.9146569,78.0767986,-9.348567855682017,-6.456222652576213,94.11930325329119,-1.12815,2.2661100000000003,-13.096350000000001
1775213334.5763881,27.9146526,78.0767997,-3.726317704066707,2.525823591864579,104.50805513182644,-1.06929,0.039240000000000004,-8.37774
1775213335.1144378,27.9146475,78.0767995,-11.03583973163402,-9.823794488884932,96.80415499337482,-0.56898,1.26549,-10.418220000000002
1775213335.587334,27.9146441,78.0767994,-4.814552534617798,-2.335610934329363,105.92173353528983,-0.25506,0.64746,-8.54451
1775213336.07277,27.9146371,78.0767997,-13.868580435174062,-8.818903761020453,99.63375893253854,-0.44145000000000006,2.62908,-8.210970000000001
1775213336.577277,27.9146336,78.0767997,-6.282757618885868,-5.360999257843729,114.78162953038776,-0.89271,-0.04905,-7.848
1775213337.0956511,27.9146251,78.0768003,-10.781738765262975,-9.10803762141814,101.32344528036215,0.86328,0.87309,-7.906860000000001
1775213337.5715368,27.9146216,78.0768,-3.4157189069851968,-2.6236912380475763,101.62329058492571,-3.00186,-0.07848000000000001,-9.74133
1775213338.115798,27.9146163,78.076799,7.928858395181506,-0.29973706207347095,119.65096701233823,-2.1582000000000003,0.21582,-12.92958
1775213338.5668328,27.9146115,78.0767984,-6.643603342926812,-14.933503403201076,164.9562538148148,-3.1686300000000003,-0.7063200000000001,-20.757960000000004
1775213339.066835,27.9146059,78.0767988,-15.521693681313186,-13.945257846343917,171.67715995810732,-2.27592,1.4420700000000002,-7.98534
1775213339.5764852,27.9146053,78.076799,-1.6674267613185327,-22.547776091816488,172.56752975793185,-4.208489999999999,0.5199300000000001,-10.16316
1775213340.09691,27.914604,78.0768006,-0.9866380078029727,-1.4973613475658565,173.23257161703765,-0.18639000000000003,-0.04905,-9.859050000000002
1775213340.5678,27.914604,78.0768014,-3.689139276867035,0.29281674642292577,172.7827353583006,0.02943,0.42183000000000004,-9.3195
1775213341.114629,27.9146032,78.076802,-2.321686953376058,-0.7389895424851792,173.3924117039943,-0.16677,0.10791,-10.15335
1775213341.574707,27.9146025,78.0768027,-1.9281871621303408,-0.7776760541092489,174.04545975091756,-0.06867,0.06867,-9.780569999999999
1775213342.0738208,27.9146009,78.0768026,-1.65872830196711,-0.7350371041115633,174.66214387069968,-0.039240000000000004,-0.019620000000000002,-9.84924
1775213342.5715342,27.9145987,78.076804,-1.6910940071228617,0.20799665586493063,175.31867531409964,0.05886,-0.009810000000000001,-9.84924
1775213343.0957508,27.9145968,78.0768065,-1.8641355690846655,-0.06952454892241268,175.9408372455961,0.039240000000000004,0.0,-9.83943
1775213343.570001,27.9145963,78.0768047,-2.811414291630322,0.629445901359457,176.02232140239434,0.11772,0.20601000000000003,-9.74133
1775213344.114043,27.9145959,78.0768033,-2.3176091169981485,0.43759282448467457,176.6292929931767,0.07848000000000001,0.06867,-9.91791
1775213344.5774012,27.9145958,78.0768027,-3.201516063763958,1.1643736172718677,177.29152081434447,0.31392000000000003,0.17658000000000001,-10.202399999999999
1775213345.074879,27.9145956,78.0768032,-5.079545091394075,2.0606930454719996,178.11382094890064,0.37278000000000006,0.5395500000000001,-9.80019
1775213345.5742028,27.9145959,78.076803,-6.111880800004136,2.567684967513941,178.85265617179925,0.46107000000000004,0.9025200000000001,-9.397980000000002
1775213346.096875,27.9145954,78.0768044,-18.184074099027477,12.683719345321624,175.85204478638593,1.99143,2.62908,-8.78976
1775213346.593704,27.9145943,78.0768059,-16.6860274913888,7.819046028800626,174.04976277009467,0.0,5.140440000000001,-3.9338100000000003
1775213347.1162372,27.9145921,78.0768089,54.77010874670042,4.35645815028739,-175.44918656876024,3.57084,-9.50589,-6.97491
1775213347.568405,27.914588,78.0768108,8.646401357116257,3.2953709738095722,-166.756404812085,0.32373,-3.09015,-4.944240000000001
1775213348.070702,27.9145865,78.0768051,-7.570679860011452,9.112934867053038,-148.3136782793783,1.8639000000000001,-0.30411,-7.377120000000001
1775213348.575915,27.9145868,78.0767992,1.6208260881588283,-16.271081546479476,-167.57227090844304,-2.31516,-0.28449,-9.476460000000001
1775213349.0901592,27.9145864,78.0767902,-3.380756876171194,-9.54580664343906,-161.74286837637723,-2.06991,1.9816200000000002,-7.769520000000001
1775213349.576843,27.9145874,78.0767833,-8.628638596405992,-2.9257873033860666,-165.4961119668126,-0.7063200000000001,1.29492,-8.02458
1775213350.1071591,27.9145878,78.076773,-6.829121952954936,-7.004026875899684,-150.22619954887358,-0.0981,1.1968200000000002,-7.46541
1775213350.574304,27.9145882,78.0767665,-3.4796853361096587,-5.180196039663852,-156.65268355780356,-2.17782,-0.26487,-9.92772
1775213351.066669,27.9145873,78.0767591,-3.3400532175861493,-4.1872525933181945,-149.72381181466247,-2.53098,1.08891,-10.82043
1775213351.567651,27.9145882,78.0767514,-7.032405458127441,0.04167888153247562,-149.56606176559185,0.12753,1.08891,-11.536560000000001
1775213352.086376,27.9145888,78.0767431,-12.000056682991074,-5.238979635868744,-145.3716972378004,-0.35316000000000003,1.72656,-11.085300000000002
1775213352.570352,27.9145897,78.0767374,-13.000013452953867,-3.5086090528105474,-140.50567922778654,-2.16801,1.83447,-10.65366
1775213353.116104,27.9145897,78.0767308,-8.13006723039362,-2.9135638260926826,-143.07575646905727,-0.51012,1.67751,-11.90934
1775213353.566248,27.9145887,78.076725,-3.838922337157653,1.5871933829120393,-125.70271952264463,-1.5205500000000003,1.31454,-10.800810000000002
1775213354.065444,27.9145883,78.0767191,-8.418833968123417,-7.571375685533147,-133.6915000211883,0.9025200000000001,0.5591700000000001,-10.702710000000002
1775213354.565021,27.9145888,78.0767134,-8.946333746591733,-1.6131812922085857,-128.41030213228606,0.22563000000000002,0.72594,-7.504650000000001
1775213355.093015,27.9145893,78.0767049,-10.006897346380988,-5.1732830344501535,-139.74386724852,0.13734,1.38321,-8.42679
1775213355.588853,27.9145892,78.0766998,-5.349936058935601,2.584891708137084,-120.80522800093537,1.67751,0.0981,-8.29926
1775213356.111464,27.9145892,78.0766932,-11.778671468970744,-6.261767593792773,-129.0678854248182,-1.79523,3.1686300000000003,-10.16316
1775213356.570515,27.9145891,78.0766889,-8.461905994803164,5.390007071248774,-108.87186982273676,0.6278400000000001,-0.07848000000000001,-6.93567
1775213357.0725,27.9145881,78.0766821,-11.94765461790509,-0.3446312017968772,-122.64779447295136,2.76642,3.0509100000000005,-9.339120000000001
1775213357.5703192,27.9145885,78.0766765,-11.226500193446697,-5.629832088480846,-118.88813050469619,-1.21644,3.4825500000000003,-9.63342
1775213358.0947871,27.9145887,78.0766687,-12.353437010269195,-0.9002251224666159,-118.50427387334148,1.05948,0.67689,-10.01601
1775213358.5903082,27.9145897,78.076664,-15.163491240481038,-5.847189625324985,-125.9161219530725,-0.12753,2.10915,-10.594800000000001
1775213359.1086369,27.9145938,78.0766548,-13.881132615321253,0.8759446537408668,-120.60235772220764,0.27468,-0.48069,-10.879290000000001
1775213359.570797,27.9145938,78.0766491,-14.986585925883123,0.5214250722535302,-127.6675600411822,0.5591700000000001,3.31578,-9.17235
1775213360.125657,27.9145938,78.0766402,-11.756169410750138,1.6945686524196941,-120.72689939153366,1.1673900000000001,1.7069400000000001,-7.8676200000000005
1775213360.568848,27.9145944,78.0766347,-11.772327930779095,0.9653984673617603,-123.33529399404817,2.19744,1.14777,-6.945480000000001
1775213361.0870662,27.9145946,78.076626,-7.393249474621092,1.5935266758199336,-117.69383094718444,-0.95157,1.15758,-7.26921
1775213361.594393,27.9145963,78.0766203,-3.034547607191353,2.6564306826169743,-125.62668585680404,1.4028300000000002,-1.24587,-9.64323
1775213362.104361,27.9145956,78.076612,-6.034232221311669,-0.3692617177175894,-124.74671160489629,0.05886,1.78542,-9.751140000000001
1775213362.568845,27.9145974,78.0766054,-5.345906247325294,-1.2657371463711475,-126.83849801934771,-0.08829000000000001,-0.45126000000000005,-9.623610000000001
1775213363.06799,27.9145993,78.0765984,0.9138677850034816,3.1572146030336086,-121.65665206211247,-1.3243500000000001,0.14715,-8.47584
1775213363.574686,27.9146,78.0765938,1.8882930944053542,-5.4796503158974295,-89.07906760811784,-1.4616900000000002,1.6873200000000002,-10.172970000000001
1775213364.087803,27.914598,78.0765901,16.09568911878272,-2.414831096861168,-59.55460503387558,-1.5696,-1.74618,-8.23059
1775213364.587589,27.9145955,78.0765906,9.304087102485955,-14.191458845166197,-42.54314464174506,-2.66832,-1.54017,-8.75052
1775213365.110416,27.9145965,78.076591,0.4179343127537614,-13.039313507664474,-38.518670824273904,-3.25692,-0.38259000000000004,-11.222640000000002
1775213365.574622,27.9145961,78.07659,0.41642281323477875,-8.556025147792294,-39.72866615649834,-1.54017,-0.26487,-9.74133
1775213366.0692759,27.9145965,78.0765876,0.33186101588520117,-8.521455852855567,-39.73337215683648,-1.5303600000000002,-0.25506,-9.73152
1775213366.5641,27.9145963,78.0765871,0.2102613438224659,-8.431001950129795,-39.656778415483956,-1.5205500000000003,-0.25506,-9.760950000000001
1775213367.083203,27.9145968,78.0765871,-0.16432127802154856,-7.292657009846083,-39.43060353130816,-1.35378,-0.20601000000000003,-9.86886
1775213367.5678551,27.9145962,78.0765876,-0.4033448152432026,-6.342092752866239,-39.602758449338324,-1.29492,-0.16677,-10.08468
1775213368.1084669,27.9145957,78.0765883,-0.32246630412526023,-6.46898870302179,-39.53641682193,-1.21644,-0.17658000000000001,-9.83943
1775213368.571706,27.9145946,78.0765881,-0.2952213732171669,-6.629278728690003,-39.54626253961857,-1.1968200000000002,-0.18639000000000003,-9.751140000000001
1775213369.0673048,27.9145931,78.0765886,-0.3209247090852472,-6.633070337453006,-39.52910851951808,-1.20663,-0.18639000000000003,-9.770760000000001
1775213369.57391,27.9145923,78.076589,-0.4190160973244151,-6.423712659674244,-39.47906030837481,-1.20663,-0.16677,-9.84924
1775213370.0914052,27.914593,78.0765894,-2.266180780755714,-3.829650782246184,-39.55011476631046,-0.56898,0.20601000000000003,-9.054630000000001
1775213370.565973,27.9145924,78.0765899,-0.5155459869254416,-6.231807822772158,-39.682968775856374,-1.2851100000000002,-0.16677,-10.241640000000002
1775213371.1031291,27.9145915,78.0765906,-0.01844988841293827,-3.6247412651643933,-39.53648853891628,-1.4616900000000002,0.6867000000000001,-11.10492
1775213371.565994,27.9145915,78.0765905,8.585468385756927,14.969197971803563,-37.70470693559973,3.4629300000000005,-6.71985,-6.543270000000001
1775213372.065113,27.9145919,78.07659,16.45686098435653,12.129158357361717,-72.41158237277833,2.77623,-0.66708,-5.01291
1775213372.567779,27.9145923,78.0765915,6.497180308821018,12.864439320570991,-54.23911959533988,1.12815,-3.03129,-12.04668
1775213373.087693,27.9145968,78.076591,-6.636533243362202,-16.150993160492312,-36.62680063173417,-3.01167,0.07848000000000001,-17.30484
